,cbsa,areaname,year,murder
2956,41740,"SanDiego,CA",1978,240.0
2957,41740,"SanDiego,CA",1979,271.0
2958,41740,"SanDiego,CA",1980,240.0
2959,41740,"SanDiego,CA",1981,218.0
2960,41740,"SanDiego,CA",1982,277.0
2961,41740,"SanDiego,CA",1983,251.0
2962,41740,"SanDiego,CA",1984,257.0
2963,41740,"SanDiego,CA",1985,234.0
2964,41740,"SanDiego,CA",1986,261.0
2965,41740,"SanDiego,CA",1987,274.0
2966,41740,"SanDiego,CA",1988,276.0
2967,41740,"SanDiego,CA",1989,307.0
2968,41740,"SanDiego,CA",1990,333.0
2969,41740,"SanDiego,CA",1991,349.0
2970,41740,"SanDiego,CA",1992,375.0
2971,41740,"SanDiego,CA",1993,378.0
2972,41740,"SanDiego,CA",1994,367.0
2973,41740,"SanDiego,CA",1995,382.0
2974,41740,"SanDiego,CA",1996,381.0
2975,41740,"SanDiego,CA",1997,345.0
2976,41740,"SanDiego,CA",1998,348.0
2977,41740,"SanDiego,CA",1999,47.0
2978,41740,"SanDiego,CA",2000,305.0
2979,41740,"SanDiego,CA",2001,299.0
2980,41740,"SanDiego,CA",2002,299.0
2981,41740,"SanDiego,CA",2003,325.0
2982,41740,"SanDiego,CA",2004,319.0
2983,41740,"SanDiego,CA",2005,325.0
2984,41740,"SanDiego,CA",2006,332.0
2985,41740,"SanDiego,CA",2007,339.0
2986,41740,"SanDiego,CA",2008,279.0
2987,41740,"SanDiego,CA",2009,291.0
2988,41740,"SanDiego,CA",2010,264.0
2989,41740,"SanDiego,CA",2011,249.0
2990,41740,"SanDiego,CA",2012,255.0
2991,41740,"SanDiego,CA",2013,265.0
2992,41740,"SanDiego,CA",2014,218.0
2993,41940,"SanJose,CA",1960,23.0
2994,41940,"SanJose,CA",1961,12.0
2995,41940,"SanJose,CA",1962,8.0
2996,41940,"SanJose,CA",1963,17.0
2997,41940,"SanJose,CA",1964,13.0
2998,41940,"SanJose,CA",1965,12.0
2999,41940,"SanJose,CA",1966,25.0
3000,41940,"SanJose,CA",1967,24.0
3001,41940,"SanJose,CA",1968,11.0
3002,41940,"SanJose,CA",1969,23.0
3003,41940,"SanJose,CA",1970,20.0
3004,41940,"SanJose,CA",1971,30.0
3005,41940,"SanJose,CA",1972,34.0
3006,41940,"SanJose,CA",1973,31.0
3007,41940,"SanJose,CA",1974,29.0
3008,41940,"SanJose,CA",1975,44.0
3009,41940,"SanJose,CA",1976,45.0
3010,41940,"SanJose,CA",1977,43.0
3011,41940,"SanJose,CA",1978,56.0
3012,41940,"SanJose,CA",1979,50.0
3013,41940,"SanJose,CA",1980,72.0
3014,41940,"SanJose,CA",1981,79.0
3015,41940,"SanJose,CA",1982,58.0
3016,41940,"SanJose,CA",1983,39.0
3017,41940,"SanJose,CA",1984,35.0
3018,41940,"SanJose,CA",1985,49.0
3019,41940,"SanJose,CA",1986,45.0
3020,41940,"SanJose,CA",1987,57.0
3021,41940,"SanJose,CA",1988,60.0
3022,41940,"SanJose,CA",1989,41.0
3023,41940,"SanJose,CA",1990,50.0
3024,41940,"SanJose,CA",1991,53.0
3025,41940,"SanJose,CA",1992,48.0
3026,41940,"SanJose,CA",1993,70.0
3027,41940,"SanJose,CA",1994,75.0
3028,41940,"SanJose,CA",1995,62.0
3029,41940,"SanJose,CA",1996,50.0
3030,41940,"SanJose,CA",1997,49.0
3031,41940,"SanJose,CA",1998,50.0
3032,41940,"SanJose,CA",1999,44.0
3033,41940,"SanJose,CA",2000,35.0
3034,41940,"SanJose,CA",2001,33.0
3035,41940,"SanJose,CA",2002,46.0
3036,41940,"SanJose,CA",2003,41.0
3037,41940,"SanJose,CA",2004,40.0
3038,41940,"SanJose,CA",2005,63.0
3039,41940,"SanJose,CA",2006,51.0
3040,41940,"SanJose,CA",2007,41.0
3041,41940,"SanJose,CA",2008,40.0
3042,41940,"SanJose,CA",2009,70.0
3043,41940,"SanJose,CA",2010,71.0
3044,41940,"SanJose,CA",2011,43.0
3045,41940,"SanJose,CA",2012,53.0
3046,41940,"SanJose,CA",2013,52.0
3047,41940,"SanJose,CA",2014,53.0
3048,42644,"Seattle,WA",1983,10.0
3049,42644,"Seattle,WA",1984,13.0
3050,42644,"Seattle,WA",1985,6.0
3051,42644,"Seattle,WA",1986,16.0
3052,42644,"Seattle,WA",1987,9.0
3053,42644,"Seattle,WA",1988,20.0
3054,42644,"Seattle,WA",1989,15.0
3055,42644,"Seattle,WA",1990,13.0
3056,42644,"Seattle,WA",1991,16.0
3057,43340,"Shreveport,LA",2012,0.0
3058,43340,"Shreveport,LA",2013,1.0
3059,43340,"Shreveport,LA",2014,2.0
3060,44140,"Springfield,MA",1960,0.0
3061,44140,"Springfield,MA",1961,4.0
3062,44140,"Springfield,MA",1962,7.0
3063,44140,"Springfield,MA",1963,1.0
3064,44140,"Springfield,MA",1964,9.0
3065,44140,"Springfield,MA",1965,7.0
3066,44140,"Springfield,MA",1966,4.0
3067,44140,"Springfield,MA",1967,11.0
3068,44140,"Springfield,MA",1968,10.0
3069,44140,"Springfield,MA",1969,7.0
3070,44140,"Springfield,MA",1970,7.0
3071,44140,"Springfield,MA",1971,15.0
3072,44140,"Springfield,MA",1972,17.0
3073,44140,"Springfield,MA",1973,15.0
3074,44140,"Springfield,MA",1974,20.0
3075,44140,"Springfield,MA",1975,17.0
3076,44140,"Springfield,MA",1976,15.0
3077,44140,"Springfield,MA",1977,17.0
3078,44140,"Springfield,MA",1978,13.0
3079,44140,"Springfield,MA",1979,17.0
3080,44140,"Springfield,MA",1980,10.0
3081,44140,"Springfield,MA",1981,31.0
3082,44140,"Springfield,MA",1982,18.0
3083,44140,"Springfield,MA",1983,14.0
3084,44140,"Springfield,MA",1984,18.0
3085,44140,"Springfield,MA",1985,10.0
3086,44140,"Springfield,MA",1986,16.0
3087,44140,"Springfield,MA",1987,18.0
3088,44140,"Springfield,MA",1988,27.0
3089,44140,"Springfield,MA",1989,21.0
3090,44140,"Springfield,MA",1990,15.0
3091,44140,"Springfield,MA",1991,14.0
3092,44140,"Springfield,MA",1992,21.0
3093,44140,"Springfield,MA",1993,22.0
3094,44140,"Springfield,MA",1994,26.0
3095,44140,"Springfield,MA",1995,14.0
3096,44140,"Springfield,MA",1996,3.0
3097,44140,"Springfield,MA",1997,10.0
3098,44140,"Springfield,MA",1998,10.0
3099,44140,"Springfield,MA",1999,12.0
3100,44140,"Springfield,MA",2000,7.0
3101,44140,"Springfield,MA",2001,7.0
3102,44140,"Springfield,MA",2002,7.0
3103,44140,"Springfield,MA",2003,6.0
3104,44140,"Springfield,MA",2004,5.0
3105,44140,"Springfield,MA",2005,8.0
3106,44140,"Springfield,MA",2006,11.0
3107,44140,"Springfield,MA",2007,14.0
3108,44140,"Springfield,MA",2008,12.0
3109,44140,"Springfield,MA",2009,9.0
3110,44140,"Springfield,MA",2010,14.0
3111,44140,"Springfield,MA",2011,13.0
3112,44140,"Springfield,MA",2012,8.0
3113,44140,"Springfield,MA",2013,9.0
3114,44140,"Springfield,MA",2014,9.0
3115,44180,"Springfield,MO",1960,177.0
3116,44180,"Springfield,MO",1961,162.0
3117,44180,"Springfield,MO",1962,151.0
3118,44180,"Springfield,MO",1963,156.0
3119,44180,"Springfield,MO",1964,160.0
3120,44180,"Springfield,MO",1965,215.0
3121,44180,"Springfield,MO",1966,245.0
3122,44180,"Springfield,MO",1967,315.0
3123,44180,"Springfield,MO",1968,440.0
3124,44180,"Springfield,MO",1969,498.0
3125,44180,"Springfield,MO",1970,569.0
3126,44180,"Springfield,MO",1971,643.0
3127,44180,"Springfield,MO",1972,667.0
3128,44180,"Springfield,MO",1973,758.0
3129,44180,"Springfield,MO",1974,800.0
3130,44180,"Springfield,MO",1975,695.0
3131,44180,"Springfield,MO",1976,735.0
3132,44180,"Springfield,MO",1977,512.0
3133,44180,"Springfield,MO",1978,535.0
3134,44180,"Springfield,MO",1979,544.0
3135,44180,"Springfield,MO",1980,621.0
3136,44180,"Springfield,MO",1981,526.0
3137,44180,"Springfield,MO",1982,566.0
3138,44180,"Springfield,MO",1983,642.0
3139,44180,"Springfield,MO",1984,571.0
3140,44180,"Springfield,MO",1985,693.0
3141,44180,"Springfield,MO",1986,707.0
3142,44180,"Springfield,MO",1987,777.0
3143,44180,"Springfield,MO",1988,700.0
3144,44180,"Springfield,MO",1989,702.0
3145,44180,"Springfield,MO",1990,664.0
3146,44180,"Springfield,MO",1991,716.0
3147,44180,"Springfield,MO",1992,658.0
3148,44180,"Springfield,MO",1993,642.0
3149,44180,"Springfield,MO",1994,597.0
3150,44180,"Springfield,MO",1995,514.0
3151,44180,"Springfield,MO",1996,451.0
3152,44180,"Springfield,MO",1997,523.0
3153,44180,"Springfield,MO",1998,488.0
3154,44180,"Springfield,MO",1999,448.0
3155,44180,"Springfield,MO",2000,438.0
3156,44180,"Springfield,MO",2001,450.0
3157,44180,"Springfield,MO",2002,447.0
3158,44180,"Springfield,MO",2003,422.0
3159,44180,"Springfield,MO",2004,411.0
3160,44180,"Springfield,MO",2005,402.0
3161,44180,"Springfield,MO",2006,456.0
3162,44180,"Springfield,MO",2007,432.0
3163,44180,"Springfield,MO",2008,358.0
3164,44180,"Springfield,MO",2009,409.0
3165,44180,"Springfield,MO",2010,365.0
3166,44180,"Springfield,MO",2011,356.0
3167,44180,"Springfield,MO",2012,38.0
3168,44180,"Springfield,MO",2013,25.0
3169,44180,"Springfield,MO",2014,19.0
3170,45220,"Tallahassee,FL",1960,123.0
3171,45220,"Tallahassee,FL",1961,98.0
3172,45220,"Tallahassee,FL",1962,126.0
3173,45220,"Tallahassee,FL",1963,152.0
3174,45220,"Tallahassee,FL",1964,169.0
3175,45220,"Tallahassee,FL",1965,155.0
3176,45220,"Tallahassee,FL",1966,196.0
3177,45220,"Tallahassee,FL",1967,223.0
3178,45220,"Tallahassee,FL",1968,263.0
3179,45220,"Tallahassee,FL",1969,257.0
3180,45220,"Tallahassee,FL",1970,255.0
3181,45220,"Tallahassee,FL",1971,354.0
3182,45220,"Tallahassee,FL",1972,359.0
3183,45220,"Tallahassee,FL",1973,299.0
3184,45220,"Tallahassee,FL",1974,342.0
3185,45220,"Tallahassee,FL",1975,301.0
3186,45220,"Tallahassee,FL",1976,200.0
3187,45220,"Tallahassee,FL",1977,181.0
3188,45220,"Tallahassee,FL",1978,242.0
3189,45220,"Tallahassee,FL",1979,271.0
3190,45220,"Tallahassee,FL",1980,240.0
3191,45220,"Tallahassee,FL",1981,218.0
3192,45220,"Tallahassee,FL",1982,280.0
3193,45220,"Tallahassee,FL",1983,251.0
3194,45220,"Tallahassee,FL",1984,259.0
3195,45220,"Tallahassee,FL",1985,235.0
3196,45220,"Tallahassee,FL",1986,261.0
3197,45220,"Tallahassee,FL",1987,274.0
3198,45220,"Tallahassee,FL",1988,276.0
3199,45220,"Tallahassee,FL",1989,307.0
3200,45220,"Tallahassee,FL",1990,337.0
3201,45220,"Tallahassee,FL",1991,351.0
3202,45220,"Tallahassee,FL",1992,375.0
3203,45220,"Tallahassee,FL",1993,378.0
3204,45220,"Tallahassee,FL",1994,367.0
3205,45220,"Tallahassee,FL",1995,382.0
3206,45220,"Tallahassee,FL",1996,381.0
3207,45220,"Tallahassee,FL",1997,345.0
3208,45220,"Tallahassee,FL",1998,348.0
3209,45220,"Tallahassee,FL",1999,47.0
3210,45220,"Tallahassee,FL",2000,305.0
3211,45220,"Tallahassee,FL",2001,299.0
3212,45220,"Tallahassee,FL",2002,299.0
3213,45220,"Tallahassee,FL",2003,353.0
3214,45220,"Tallahassee,FL",2004,353.0
3215,45220,"Tallahassee,FL",2005,359.0
3216,45220,"Tallahassee,FL",2006,382.0
3217,45220,"Tallahassee,FL",2007,382.0
3218,45220,"Tallahassee,FL",2008,324.0
3219,45220,"Tallahassee,FL",2009,331.0
3220,45220,"Tallahassee,FL",2010,290.0
3221,45220,"Tallahassee,FL",2011,256.0
3222,45220,"Tallahassee,FL",2012,300.0
3223,45220,"Tallahassee,FL",2013,287.0
3224,45220,"Tallahassee,FL",2014,248.0
3225,46140,"Tulsa,OK",1981,2.0
3226,46140,"Tulsa,OK",1982,7.0
3227,46140,"Tulsa,OK",1983,3.0
3228,46140,"Tulsa,OK",1984,18.0
3229,46140,"Tulsa,OK",1985,15.0
3230,46140,"Tulsa,OK",1986,19.0
3231,46140,"Tulsa,OK",1987,15.0
3232,46140,"Tulsa,OK",1988,13.0
3233,46140,"Tulsa,OK",1989,13.0
3234,46140,"Tulsa,OK",1990,13.0
3235,46140,"Tulsa,OK",1991,26.0
3236,46140,"Tulsa,OK",1992,20.0
3237,46140,"Tulsa,OK",1993,23.0
3238,46140,"Tulsa,OK",1994,23.0
3239,46140,"Tulsa,OK",1995,34.0
3240,46140,"Tulsa,OK",1996,25.0
3241,46140,"Tulsa,OK",1997,24.0
3242,46140,"Tulsa,OK",1998,20.0
3243,46140,"Tulsa,OK",1999,20.0
3244,46140,"Tulsa,OK",2000,12.0
3245,46140,"Tulsa,OK",2001,13.0
3246,46140,"Tulsa,OK",2002,20.0
3247,46140,"Tulsa,OK",2003,8.0
3248,46140,"Tulsa,OK",2004,1.0
3249,46140,"Tulsa,OK",2005,8.0
3250,46140,"Tulsa,OK",2006,4.0
3251,46140,"Tulsa,OK",2007,58.0
3252,46140,"Tulsa,OK",2008,48.0
3253,46140,"Tulsa,OK",2009,18.0
3254,46140,"Tulsa,OK",2010,33.0
3255,46140,"Tulsa,OK",2011,30.0
3256,46140,"Tulsa,OK",2012,30.0
3257,46140,"Tulsa,OK",2013,14.0
3258,46140,"Tulsa,OK",2014,17.0
3259,47260,"Norfolk,VA",1960,125.0
3260,47260,"Norfolk,VA",1961,100.0
3261,47260,"Norfolk,VA",1962,127.0
3262,47260,"Norfolk,VA",1963,152.0
3263,47260,"Norfolk,VA",1964,168.0
3264,47260,"Norfolk,VA",1965,158.0
3265,47260,"Norfolk,VA",1966,196.0
3266,47260,"Norfolk,VA",1967,226.0
3267,47260,"Norfolk,VA",1968,264.0
3268,47260,"Norfolk,VA",1969,259.0
3269,47260,"Norfolk,VA",1970,255.0
3270,47260,"Norfolk,VA",1971,354.0
3271,47260,"Norfolk,VA",1972,357.0
3272,47260,"Norfolk,VA",1973,299.0
3273,47260,"Norfolk,VA",1974,342.0
3274,47260,"Norfolk,VA",1975,303.0
3275,47260,"Norfolk,VA",1976,199.0
3276,47260,"Norfolk,VA",1977,180.0
3277,47260,"Norfolk,VA",1978,240.0
3278,47260,"Norfolk,VA",1979,272.0
3279,47260,"Norfolk,VA",1980,240.0
3280,47260,"Norfolk,VA",1981,228.0
3281,47260,"Norfolk,VA",1982,279.0
3282,47260,"Norfolk,VA",1983,257.0
3283,47260,"Norfolk,VA",1984,264.0
3284,47260,"Norfolk,VA",1985,237.0
3285,47260,"Norfolk,VA",1986,262.0
3286,47260,"Norfolk,VA",1987,278.0
3287,47260,"Norfolk,VA",1988,280.0
3288,47260,"Norfolk,VA",1989,310.0
3289,47260,"Norfolk,VA",1990,338.0
3290,47260,"Norfolk,VA",1991,360.0
3291,47260,"Norfolk,VA",1992,378.0
3292,47260,"Norfolk,VA",1993,389.0
3293,47260,"Norfolk,VA",1994,373.0
3294,47260,"Norfolk,VA",1995,384.0
3295,47260,"Norfolk,VA",1996,390.0
3296,47260,"Norfolk,VA",1997,350.0
3297,47260,"Norfolk,VA",1998,353.0
3298,47260,"Norfolk,VA",1999,55.0
3299,47260,"Norfolk,VA",2000,309.0
3300,47260,"Norfolk,VA",2001,304.0
3301,47260,"Norfolk,VA",2002,304.0
3302,47260,"Norfolk,VA",2003,328.0
3303,47260,"Norfolk,VA",2004,321.0
3304,47260,"Norfolk,VA",2005,325.0
3305,47260,"Norfolk,VA",2006,332.0
3306,47260,"Norfolk,VA",2007,339.0
3307,47260,"Norfolk,VA",2008,280.0
3308,47260,"Norfolk,VA",2009,293.0
3309,47260,"Norfolk,VA",2010,264.0
3310,47260,"Norfolk,VA",2011,249.0
3311,47260,"Norfolk,VA",2012,257.0
3312,47260,"Norfolk,VA",2013,265.0
3313,47260,"Norfolk,VA",2014,221.0
3314,47644,"Warren,MI",1960,11.0
3315,47644,"Warren,MI",1961,23.0
3316,47644,"Warren,MI",1962,12.0
3317,47644,"Warren,MI",1963,19.0
3318,47644,"Warren,MI",1964,17.0
3319,47644,"Warren,MI",1965,20.0
3320,47644,"Warren,MI",1966,20.0
3321,47644,"Warren,MI",1967,26.0
3322,47644,"Warren,MI",1968,26.0
3323,47644,"Warren,MI",1969,24.0
3324,47644,"Warren,MI",1970,35.0
3325,47644,"Warren,MI",1971,47.0
3326,47644,"Warren,MI",1972,36.0
3327,47644,"Warren,MI",1973,35.0
3328,47644,"Warren,MI",1974,35.0
3329,47644,"Warren,MI",1975,36.0
3330,47644,"Warren,MI",1976,27.0
3331,47644,"Warren,MI",1977,38.0
3332,47644,"Warren,MI",1978,43.0
3333,47644,"Warren,MI",1979,40.0
3334,47644,"Warren,MI",1980,44.0
3335,47644,"Warren,MI",1981,41.0
3336,47644,"Warren,MI",1982,41.0
3337,47644,"Warren,MI",1983,35.0
3338,47644,"Warren,MI",1984,30.0
3339,47644,"Warren,MI",1985,26.0
3340,47644,"Warren,MI",1986,30.0
3341,47644,"Warren,MI",1987,29.0
3342,47644,"Warren,MI",1988,25.0
3343,47644,"Warren,MI",1989,48.0
3344,47644,"Warren,MI",1990,32.0
3345,47644,"Warren,MI",1991,47.0
3346,47644,"Warren,MI",1992,50.0
3347,47644,"Warren,MI",1993,44.0
3348,47644,"Warren,MI",1994,36.0
3349,47644,"Warren,MI",1995,30.0
3350,47644,"Warren,MI",1996,29.0
3351,47644,"Warren,MI",1997,32.0
3352,47644,"Warren,MI",1998,28.0
3353,47644,"Warren,MI",1999,31.0
3354,47644,"Warren,MI",2000,20.0
3355,47644,"Warren,MI",2001,18.0
3356,47644,"Warren,MI",2002,21.0
3357,47644,"Warren,MI",2003,20.0
3358,47644,"Warren,MI",2004,18.0
3359,47644,"Warren,MI",2005,20.0
3360,47644,"Warren,MI",2006,17.0
3361,47644,"Warren,MI",2007,26.0
3362,47644,"Warren,MI",2008,17.0
3363,47644,"Warren,MI",2009,18.0
3364,47644,"Warren,MI",2010,16.0
3365,47644,"Warren,MI",2011,24.0
3366,47644,"Warren,MI",2012,23.0
3367,47644,"Warren,MI",2013,29.0
3368,47644,"Warren,MI",2014,25.0
3369,48620,"Wichita,KS",2012,0.0
3370,48620,"Wichita,KS",2013,1.0
3371,48620,"Wichita,KS",2014,2.0
3372,49340,"Worcester,MA",1960,2.0
3373,49340,"Worcester,MA",1961,1.0
3374,49340,"Worcester,MA",1962,2.0
3375,49340,"Worcester,MA",1963,2.0
3376,49340,"Worcester,MA",1964,2.0
3377,49340,"Worcester,MA",1965,5.0
3378,49340,"Worcester,MA",1966,7.0
3379,49340,"Worcester,MA",1967,6.0
3380,49340,"Worcester,MA",1968,4.0
3381,49340,"Worcester,MA",1969,6.0
3382,49340,"Worcester,MA",1970,11.0
3383,49340,"Worcester,MA",1971,9.0
3384,49340,"Worcester,MA",1972,8.0
3385,49340,"Worcester,MA",1973,11.0
3386,49340,"Worcester,MA",1974,21.0
3387,49340,"Worcester,MA",1975,12.0
3388,49340,"Worcester,MA",1976,5.0
3389,49340,"Worcester,MA",1977,14.0
3390,49340,"Worcester,MA",1978,9.0
3391,49340,"Worcester,MA",1979,11.0
3392,49340,"Worcester,MA",1980,9.0
3393,49340,"Worcester,MA",1981,11.0
3394,49340,"Worcester,MA",1982,18.0
3395,49340,"Worcester,MA",1983,9.0
3396,49340,"Worcester,MA",1984,10.0
3397,49340,"Worcester,MA",1985,12.0
3398,49340,"Worcester,MA",1986,18.0
3399,49340,"Worcester,MA",1987,18.0
3400,49340,"Worcester,MA",1988,16.0
3401,49340,"Worcester,MA",1989,8.0
3402,49340,"Worcester,MA",1990,12.0
3403,49340,"Worcester,MA",1991,21.0
3404,49340,"Worcester,MA",1992,15.0
3405,49340,"Worcester,MA",1993,9.0
3406,49340,"Worcester,MA",1994,15.0
3407,49340,"Worcester,MA",1995,18.0
3408,49340,"Worcester,MA",1996,8.0
3409,49340,"Worcester,MA",1997,18.0
3410,49340,"Worcester,MA",1998,19.0
3411,49340,"Worcester,MA",1999,16.0
3412,49340,"Worcester,MA",2000,14.0
3413,49340,"Worcester,MA",2001,16.0
3414,49340,"Worcester,MA",2002,14.0
3415,49340,"Worcester,MA",2003,14.0
3416,49340,"Worcester,MA",2004,24.0
3417,49340,"Worcester,MA",2005,25.0
3418,49340,"Worcester,MA",2006,26.0
3419,49340,"Worcester,MA",2007,33.0
3420,49340,"Worcester,MA",2008,20.0
3421,49340,"Worcester,MA",2009,21.0
3422,49340,"Worcester,MA",2010,20.0
3423,49340,"Worcester,MA",2011,19.0
3424,49340,"Worcester,MA",2012,27.0
3425,49340,"Worcester,MA",2013,19.0
3426,49340,"Worcester,MA",2014,13.0
